Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Rentabilidad_1|0|115_TELEVENTA OFIC: Costo Televendedor Normal|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|116_TELEVENTA OFIC: Tiempos de Venta|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|117_TELEVENTA: Costo Televendedor NCB|262144|116|140|0.828571|2259.86|1872.46|integer|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|118_TELEVENTA: Costo de Televendedor Normal|524288|12005|40505|0.296383|43.6725|12.9438|double|source|Dict_Sharing|115|58|43.672470|4.949802|12.736257|12.654180|-29160|64489|-1|-1|76|3646|-1|-1|-1|-1|-1.000000|29768|29780|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|41432|77188|-1|-1|-1|-1||117|60
Rentabilidad_1|0|119_TELEVENTA: Tiempos de Venta Televenta NCB|262144|116|140|0.828571|2259.86|1872.46|integer|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|120_TELEVENTA: Tiempos de Venta Televenta Normal|524288|4578|4602|0.994785|114.523|113.926|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|121_TOTAL BODEGA C_ARRIENDOS|524288|523749|523773|0.999954|1.00103|1.00098|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|122_TOTAL MERCADEO|524288|503158|503182|0.999952|1.04199|1.04195|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|123_TOTAL REPARTO|524288|524288|524312|0.999954|1|0.999954|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|124_TOTAL T1|524288|524053|524077|0.999954|1.00045|1.0004|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|125_TOTAL VENTA|524288|133417|133441|0.99982|3.92969|3.92899|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|126_Total CdS|524288|524288|524312|0.999954|1|0.999954|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|127_Tradicional_ Moderno|919378|17010|17034|0.998591|54.0493|53.9731|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|128_UO|524292|26035|26059|0.999079|20.138|20.1194|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|129_Util. Bruta|524288|328373|328397|0.999927|1.59662|1.59651|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|130_VENTA:  MERMA DE VENTA|524288|135137|135161|0.999822|3.87968|3.87899|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|131_VENTA: Coord, OL, Merc. 14|262144|314|338|0.928994|834.854|775.574|integer|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|132_VENTA: Costo Renta Equipo Televenta NCB|262144|116|140|0.828571|2259.86|1872.46|integer|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|133_VENTA: Costo Renta de Equipo Televenta Normal|524288|18097|71393|0.253484|28.971|7.34369|double|source|Dict_Sharing|130|57|28.970990|3.441271|7.260802|6.206061|-54111|67873|-1|-1|97|6765|-1|-1|-1|-1|-1.000000|54887|54900|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|84480|98300|-1|-1|-1|-1||132|59
Rentabilidad_1|0|134_VENTA: Costo Total Mercaderistas|524288|2850|2874|0.991649|183.961|182.424|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|135_VENTA: Costo de Handheld Rutas Autoventa|524288|8|32|0.25|65536|16384|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|136_VENTA: Costo de Handheld Rutas NCBs|524288|120|144|0.833333|4369.07|3640.89|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|137_VENTA: Costo de Handheld Rutas Preventa|524288|84037|84061|0.999714|6.23878|6.23699|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|138_VENTA: Costos EDI|524288|386|410|0.941463|1358.26|1278.75|double|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|139_VENTA: Descuentos Lista de Precios|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|140_Zona|393220|9873|9897|0.997575|39.8278|39.7312|string|None|None||||||||||||||||||||||||||||||||||||
Rentabilidad_1|0|141_GEC (group)|328206|16578|10198|1.62561|19.7977|32.1834|string|source|Dict_Sharing|138|41|19.797684|13.771652|19.776211|32.534298|-18|13744|-1|-1|5|8|-1|-1|-1|-1|-1.000000|49|65|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|10088|10200|-1|-1|-1|-1||140|41
Romance_1|0|1_F1|262144|177533|177557|0.999865|1.47659|1.47639|integer|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|2_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|3_caption|6341374|3829414|3829438|0.999994|1.65596|1.65595|string|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|4_created_time|262144|204024|204048|0.999882|1.28487|1.28472|integer|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|5_id|2110178|1048752|1048776|0.999977|2.01208|2.01204|string|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|6_lat|524288|142458|142482|0.999832|3.6803|3.67968|double|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|7_link|2835925|1115017|1115041|0.999978|2.54339|2.54334|string|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|8_lng|524288|146218|146242|0.999836|3.58566|3.58507|double|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|9_location|1230105|413477|413501|0.999942|2.97503|2.97485|string|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|10_tags|6338517|2799620|2800092|0.999831|2.26406|2.26368|string|None|None||||||||||||||||||||||||||||||||||||
Romance_1|0|11_term|827135|13620|13644|0.998241|60.7294|60.6226|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|1_A129|524292|54335|54359|0.999558|9.64925|9.64499|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|2_A129_LIBCOURT|2551483|57231|57255|0.999581|44.5822|44.5635|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|3_A129_LIBCOURT_PJ|1285665|54920|54944|0.999563|23.4098|23.3996|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|4_A129_LIB|3818264|59387|59412|0.999579|64.2946|64.2676|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|5_A88|393220|48734|48759|0.999487|8.0687|8.06456|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|6_A88_LIB|3114261|53520|53544|0.999552|58.1887|58.1627|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|7_ADECCO_NB_CANDIDATS|524288|67034|71010|0.944008|7.82123|7.3833|double|source|Dict_Sharing|6|7|8.912673|7.411374|8.316619|10.739205|-4216|21920|-1|-1|396|867|-1|-1|-1|-1|-1.000000|7384|7396|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|30779|34100|48820|73793|-1|-1|-1|-1||6|7
SalariesFrance_1|0|8_ADECCO_NB_CAND_METIERS_PROCHES|524288|78950|73805|1.06971|6.64076|7.10369|double|target|Dict_Sharing|6|7|8.912673|7.411374|8.316619|10.739205|-4216|21920|-1|-1|396|867|-1|-1|-1|-1|-1.000000|7384|7396|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|30779|34100|48820|73793|-1|-1|-1|-1||6|7
SalariesFrance_1|0|9_ADECCO_SALAIRES_BRUTS|524288|148810|153238|0.971104|3.5232|3.4214|double|source|Dict_Sharing|8|23|3.728907|3.415357|3.695526|6.593159|-1270|73989|-1|-1|6423|7884|-1|-1|-1|-1|-1.000000|52654|63084|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|24951|20489|79520|95029|-1|-1|-1|-1||8|23
SalariesFrance_1|0|10_AG_25_29|524288|228671|228695|0.999895|2.29276|2.29252|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|11_AG_30_39|524288|280399|280423|0.999914|1.86979|1.86963|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|12_AG_40_49|524288|286503|286527|0.999916|1.82996|1.8298|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|13_AG_50_54|524288|244575|244599|0.999902|2.14367|2.14346|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|14_AG_M25|524288|214703|214727|0.999888|2.44192|2.44165|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|15_AG_P55|524288|247239|247263|0.999903|2.12057|2.12037|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|16_APPRENTI|524288|389607|389631|0.999938|1.34568|1.3456|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|17_BMO_DIFFICILE|524288|248239|248263|0.999903|2.11203|2.11182|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|18_BMO_INTENTIONS|524288|295567|295591|0.999919|1.77384|1.77369|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|19_BMO_SAISON|524288|165663|165687|0.999855|3.16479|3.16433|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|20_CODGEO_PRINCIPAL|589828|70775|70799|0.999661|8.33385|8.33102|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|21_CP_PRINCIPAL|572990|73156|73180|0.999672|7.83244|7.82987|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|22_Calculation_163536984210948109|262144|4|3705|0.00107962|65536|70.7541|integer|source|Dict_Sharing|21|42|65536.000000|7.732861|71.370542|10.453980|-3669|8824|-1|-1|1|402|-1|-1|-1|-1|-1.000000|1608|1620|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|10609|25076|38988|-1|-1|-1|-1||21|42
SalariesFrance_1|0|23_Calculation_392657618632466432|524288|373727|373751|0.999936|1.40286|1.40277|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|24_Calculation_393783518250995712|524288|161718|95041|1.70156|3.24199|5.51644|double|target|Dict_Sharing|8|23|3.728907|3.415357|3.695526|6.593159|-1270|73989|-1|-1|6423|7884|-1|-1|-1|-1|-1.000000|52654|63084|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|24951|20489|79520|95029|-1|-1|-1|-1||8|23
SalariesFrance_1|0|25_EMBAUCHES_GLOBAL|524288|389607|389631|0.999938|1.34568|1.3456|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|26_EMBAUCHES_NM1|524288|344207|344231|0.99993|1.52318|1.52307|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|27_EMBAUCHES_NP1|524288|389607|389631|0.999938|1.34568|1.3456|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|28_EMBAUCHE_CDD|524288|389607|389631|0.999938|1.34568|1.3456|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|29_EMBAUCHE_CDI|524288|389607|389631|0.999938|1.34568|1.3456|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|30_EMPSAL_NM1|524288|377207|377231|0.999936|1.38992|1.38983|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|31_EMPSAL_NP1|524288|378143|378167|0.999937|1.38648|1.38639|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|32_FEMMES|524288|369015|369039|0.999935|1.42078|1.42068|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|33_HOMMES|524288|376319|376343|0.999936|1.3932|1.39311|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|34_INTERIM_NM1|524288|171135|171159|0.99986|3.06359|3.06316|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|35_INTERIM_NP1|524288|175055|175079|0.999863|2.99499|2.99458|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|36_LIBDOM1|2200150|23565|23589|0.998983|93.3652|93.2702|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|37_LIBDOM2|1692542|46723|46747|0.999487|36.225|36.2064|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|38_LIBELLES_ROME_BONNE_FORMATION|2179962|79254|79278|0.999697|27.506|27.4977|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|39_LIBROME_MINUSCULE|2209024|79534|79558|0.999698|27.7746|27.7662|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|40_Latitude|524288|267526|267550|0.99991|1.95976|1.95959|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|41_Longitude|524288|266118|266142|0.99991|1.97013|1.96996|double|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|42_NB_DE_PE|262144|63205|66541|0.949865|4.14752|3.93959|integer|target|Dict_Sharing|47|41|65536.000000|4.766601|73.368038|6.002015|-3569|11320|-1|-1|1|377|-1|-1|-1|-1|-1.000000|1508|1520|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|18889|43676|66529|-1|-1|-1|-1||47|41
SalariesFrance_1|0|43_NB_ETS|262144|33948|39000|0.870462|7.72193|6.72164|integer|target|Dict_Sharing|21|42|65536.000000|7.732861|71.370542|10.453980|-3669|8824|-1|-1|1|402|-1|-1|-1|-1|-1.000000|1608|1620|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|10609|25076|38988|-1|-1|-1|-1||21|42
SalariesFrance_1|0|44_NOM_PAGES_JAUNES|1207746|80500|80524|0.999702|15.0031|14.9986|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|45_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|46_REG_LIB|1575272|6353|6377|0.996236|247.957|247.024|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|47_RENSEIGNE|327684|8965|8989|0.99733|36.5515|36.4539|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|48_REPERE1 (copie)|262144|4|3605|0.00110957|65536|72.7168|integer|source|Dict_Sharing|47|41|65536.000000|4.766601|73.368038|6.002015|-3569|11320|-1|-1|1|377|-1|-1|-1|-1|-1.000000|1508|1520|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|18889|43676|66529|-1|-1|-1|-1||47|41
SalariesFrance_1|0|49_ROME|536783|57614|57639|0.999566|9.31688|9.31284|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|50_ROME_LIB|2209024|79534|79558|0.999698|27.7746|27.7662|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|51_SALAIRE_BRUT|524288|176050|96041|1.83307|2.97806|5.459|double|target|Dict_Sharing|51|50|3.609183|3.123718|2.429588|6.822758|-70528|90997|-1|-1|6969|10469|-1|-1|-1|-1|-1.000000|126280|127820|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|21260|33085|76844|96029|-1|-1|-1|-1||51|50
SalariesFrance_1|0|52_SALAIRE_VF|524288|153474|219214|0.70011|3.41614|2.39167|double|source|Dict_Sharing|51|50|3.609183|3.123718|2.429588|6.822758|-70528|90997|-1|-1|6969|10469|-1|-1|-1|-1|-1.000000|126280|127820|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|21260|33085|76844|96029|-1|-1|-1|-1||51|50
SalariesFrance_1|0|53_TK_SIRET|262144|17928|17952|0.998663|14.622|14.6025|integer|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|54_UIMM_FAMILLES|373130|3926|3950|0.993924|95.0408|94.4633|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|55_ZE2010|524292|75687|75711|0.999683|6.92711|6.92491|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|56_ZE2010_LIB|969184|80036|80060|0.9997|12.1094|12.1057|string|None|None||||||||||||||||||||||||||||||||||||
SalariesFrance_1|0|57_Calculation_490892384732147714|2551483|57231|57255|0.999581|44.5822|44.5635|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|1_AGRUPADOR|1347214|33535|33559|0.999285|40.1734|40.1446|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|2_Año Ingreso|524292|2959|2983|0.991954|177.186|175.76|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|3_CLASE|726162|10475|10499|0.997714|69.3233|69.1649|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|4_COD DELITO|524288|72681|72705|0.99967|7.21355|7.21117|double|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|5_COD. REGIÓN|262144|2658|2682|0.991051|98.6245|97.742|integer|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|6_COMUNA|828086|60663|60688|0.999588|13.6506|13.645|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|7_CORTE|1168652|31260|31284|0.999233|37.3849|37.3562|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|8_CREA RUC|849349|2456|2480|0.990323|345.826|342.479|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|9_Calculation_0520821013255406|1328214|35428|35452|0.999323|37.4905|37.4651|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|10_Calculation_0640821194248948|1328214|35428|35452|0.999323|37.4905|37.4651|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|11_Calculation_7430825124450529|524288|47505|51165|0.928467|11.0365|10.247|double|source|Dict_Sharing|10|14|11.036480|11.036480|11.036480|16.945314|0|16565|-1|-1|246|246|-1|-1|-1|-1|-1.000000|1968|1980|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|30940|49172|-1|-1|-1|-1||10|14
TableroSistemaPenal_1|0|12_Cod. Tribunal|262144|59613|59637|0.999598|4.39743|4.39566|integer|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|13_DELITO|3010269|86921|86945|0.999724|34.6322|34.6227|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|14_Forma Inicio|899432|19061|19085|0.998742|47.187|47.1277|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|15_INGRESOS|524288|47505|49184|0.965863|11.0365|10.6597|double|target|Dict_Sharing|10|14|11.036480|11.036480|11.036480|16.945314|0|16565|-1|-1|246|246|-1|-1|-1|-1|-1.000000|1968|1980|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|30940|49172|-1|-1|-1|-1||10|14
TableroSistemaPenal_1|0|16_Ingresos _ Garantia (copy)|524288|8|32|0.25|65536|16384|double|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|17_Jurisdicción|851972|13|37|0.351351|65536.3|23026.3|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|18_LATITUD|729477|52088|52112|0.999539|14.0047|13.9983|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|19_LONGITUD|757408|50486|50510|0.999525|15.0023|14.9952|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|20_Mes Ingreso|720900|50922|50946|0.999529|14.1569|14.1503|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|21_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|22_PAÍS|589828|9|33|0.272727|65536.4|17873.6|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|23_REGIÓN|2225311|29183|29207|0.999178|76.2537|76.191|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|24_RPA|262844|2223|2247|0.989319|118.238|116.976|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|25_TIPO|846198|9967|9991|0.997598|84.9|84.696|string|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|26_TIP_TRIB|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
TableroSistemaPenal_1|0|27_TRIBUNAL|1149972|59054|59078|0.999594|19.4732|19.4653|string|None|None||||||||||||||||||||||||||||||||||||
Taxpayer_1|0|1_Number of Records|262144|4|52073|7.68152e-05|65536|5.03416|integer|source|Dict_Sharing|0|10|65536.000000|1.572578|9.267951|2.397951|-28281|57377|-1|-1|1|12494|-1|-1|-1|-1|-1.000000|26220|49988|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|109320|116728|-1|-1|-1|-1||0|10
Taxpayer_1|0|2_average_Medicare_allowed_amt|524288|522474|522498|0.999954|1.00347|1.00343|double|None|None||||||||||||||||||||||||||||||||||||
Taxpayer_1|0|3_average_Medicare_payment_amt|524288|523726|523750|0.999954|1.00107|1.00103|double|None|None||||||||||||||||||||||||||||||||||||
Taxpayer_1|0|4_average_submitted_chrg_amt|524288|391398|391422|0.999939|1.33953|1.33944|double|None|None||||||||||||||||||||||||||||||||||||
Taxpayer_1|0|5_bene_day_srvc_cnt|262144|76169|76193|0.999685|3.44161|3.44053|integer|None|None||||||||||||||||||||||||||||||||||||
Taxpayer_1|0|6_bene_unique_cnt|262144|70297|70321|0.999659|3.72909|3.72782|integer|None|None||||||||||||||||||||||||||||||||||||
Taxpayer_1|0|7_hcpcs_code|262144|57582|107465|0.535821|4.55253|2.43934|integer|source|Dict_Sharing|6|22|4.741255|1.664988|2.895179|2.342412|-35255|45533|-1|-1|1426|11622|-1|-1|-1|-1|-1.000000|31772|52052|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|24136|1|111912|112889|-1|-1|-1|-1||6|22
Taxpayer_1|0|8_hcpcs_description|1604322|110775|110799|0.999783|14.4827|14.4796|string|None|None||||||||||||||||||||||||||||||||||||
Taxpayer_1|0|9_line_srvc_cnt|262144|81465|81489|0.999705|3.21787|3.21692|integer|None|None||||||||||||||||||||||||||||||||||||
Taxpayer_1|0|10_medicare_participation_indicator|327683|17962|250508|0.0717023|18.2431|1.30807|string|source|Dict_Sharing|9|20|18.252270|3.857215|2.144635|12.653974|-134839|248494|-1|-1|2|11742|-1|-1|-1|-1|-1.000000|134853|240758|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|108960|116717|-1|-1|-1|-1||9|20
Taxpayer_1|0|11_npi|262144|166697|116740|1.42793|1.57258|2.24554|integer|target|Dict_Sharing|0|10|65536.000000|1.572578|9.267951|2.397951|-28281|57377|-1|-1|1|12494|-1|-1|-1|-1|-1.000000|26220|49988|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|109320|116728|-1|-1|-1|-1||0|10
Taxpayer_1|0|12_nppes_credentials|277070|7767|7791|0.99692|35.6727|35.5628|string|None|None||||||||||||||||||||||||||||||||||||
Taxpayer_1|0|13_nppes_entity_code|327683|17974|17998|0.998667|18.2309|18.2066|string|None|None||||||||||||||||||||||||||||||||||||
Taxpayer_1|0|14_nppes_provider_city|853622|171857|171881|0.99986|4.96705|4.96635|string|None|None||||||||||||||||||||||||||||||||||||
Taxpayer_1|0|15_nppes_provider_country|393218|10302|343405|0.0299996|38.1691|1.14506|string|source|Dict_Sharing|14|17|38.202468|4.730301|2.012612|19.892179|-185084|349092|-1|-1|1|11671|-1|-1|-1|-1|-1.000000|185094|341311|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|108912|116700|-1|-1|-1|-1||14|17
Taxpayer_1|0|16_nppes_provider_first_name|287370|15517|15541|0.998456|18.5197|18.4911|string|None|None||||||||||||||||||||||||||||||||||||
Taxpayer_1|0|17_nppes_provider_gender|266509|3089|2545|1.21375|86.2768|104.719|string|source|Dict_Sharing|16|23|87.179915|30.170610|87.037557|103.435290|-5|7693|-1|-1|2|2|-1|-1|-1|-1|-1.000000|19|40|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|61175|1|3168|3209|-1|-1|-1|-1||16|23
Taxpayer_1|0|18_nppes_provider_last_org_name|2166497|458004|116712|3.92422|4.7303|18.5628|string|target|Dict_Sharing|14|17|38.202468|4.730301|2.012612|19.892179|-185084|349092|-1|-1|1|11671|-1|-1|-1|-1|-1.000000|185094|341311|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|108912|116700|-1|-1|-1|-1||14|17
Taxpayer_1|0|19_nppes_provider_mi|265795|3965|3989|0.993983|67.0353|66.632|string|None|None||||||||||||||||||||||||||||||||||||
Taxpayer_1|0|20_nppes_provider_state|393218|40064|40088|0.999401|9.81475|9.80887|string|None|None||||||||||||||||||||||||||||||||||||
Taxpayer_1|0|21_nppes_provider_street1|1378777|357463|116729|3.06233|3.85712|11.8118|string|target|Dict_Sharing|9|20|18.252270|3.857215|2.144635|12.653974|-134839|248494|-1|-1|2|11742|-1|-1|-1|-1|-1.000000|134853|240758|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|108960|116717|-1|-1|-1|-1||9|20
Taxpayer_1|0|22_nppes_provider_street2|443648|102508|102532|0.999766|4.32794|4.32692|string|None|None||||||||||||||||||||||||||||||||||||
Taxpayer_1|0|23_nppes_provider_zip|262144|157454|112901|1.39462|1.66489|2.32189|integer|target|Dict_Sharing|6|22|4.741255|1.664988|2.895179|2.342412|-35255|45533|-1|-1|1426|11622|-1|-1|-1|-1|-1.000000|31772|52052|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|24136|1|111912|112889|-1|-1|-1|-1||6|22
Taxpayer_1|0|24_place_of_service|327683|10870|3221|3.37473|30.1456|101.733|string|target|Dict_Sharing|16|23|87.179915|30.170610|87.037557|103.435290|-5|7693|-1|-1|2|2|-1|-1|-1|-1|-1.000000|19|40|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|61175|1|3168|3209|-1|-1|-1|-1||16|23
Taxpayer_1|0|25_provider_type|1901391|28106|28130|0.999147|67.6507|67.593|string|None|None||||||||||||||||||||||||||||||||||||
