MOORE GERALD 001899 001987|MT68 .M8|3|3864132|LC|4|2006-08-22|1944|MARC|Inactive|2000-11-21|NORMAL|eng|2011-04-25|B-MUSIC|3703301|398653|1944|MT|BHL3494FW|1990-04-13|UNASHAMED ACCOMPANIST|10|a|000068 .M8|Inactive|M
null|TN870 .A3 v.6 1922|268|4002217|LC|1|2008-09-25|1918-1966.|SERI|Inactive|2000-11-21|PERIOD|eng|2008-11-18|B-ALF|12529660|5810326|1918|TN|386130IP|1990-03-30|BULLETIN OF THE AMERICAN ASSOCIATION OF PETROLEUM GEOLOGISTS|0|a|000870 .A3  V.000006 001922|Inactive|T
CASHMAN SEAN DENNIS|E741 .C27 1988|3|4141816|LC|1|2010-02-10|c1988.|MARC|Inactive|2000-11-21|NORMAL|eng|2010-04-02|B-WELLS|14038908|17234055|1988|E|AAD3323NW|1990-03-17|AMERICA IN THE AGE OF THE TITANS THE PROGRESSIVE ERA AND WORLD WAR I|16|a|000741 .C27  1988|Inactive|E
null|JK4301 .G35 v.28 1996|62|3951730|LC|1|2010-04-14|null|SERI|Inactive|2000-11-21|PERIOD|eng|2010-06-01|B-ALF|16363896|2256696|1976|JK|BHA7545RI|1990-03-30|STATE LOCAL GOVERNMENT REVIEW|0|a|004301 .G35  V.000028 001996|Inactive|J
null|CC1 .E96 v.31 1989|53|3935915|LC|1|2010-05-21|null|SERI|Inactive|2000-11-21|PERIOD|eng|2010-07-08|B-ALF|9893409|1568625|1958|CC|ABC1575FW|1990-12-19|EXPEDITION|1|a|000001 .E96  V.000031 001989|Inactive|C
null|PS366.R44 L58 1989|3|4148941|LC|2|2013-11-21|c1989.|MARC|Inactive|2000-11-21|NORMAL|eng|2013-12-14|B-WELLS|11397708|18070087|1989|PS|4884IP|1995-03-14|LITERARY NONFICTION THEORY CRITICISM PEDAGOGY|19|a|000366 .R44  L58  1989|Inactive|P
AINSWORTH G C GEOFFREY CLOUGH 001905|RC117 .A4 1986|5|4116861|LC|1|2014-11-11|1986|MARC|Active|2000-11-21|NORMAL|eng|2014-12-16|B-ALF|11521084|13456098|1986|RC|ABC3421RI|1990-12-21|INTRODUCTION TO THE HISTORY OF MEDICAL AND VETERINARY MYCOLOGY|2|a|000117 .A4  1986|Active|R
null|Z699.A1 A7 v.31 1996|203|3932761|LC|1|2016-01-12|null|SERI|null|2000-11-21|PERIOD|eng|2016-01-12|B-ALF|11516711|1481502|1966|Z|409936IP|1990-06-22|ANNUAL REVIEW OF INFORMATION SCIENCE AND TECHNOLOGY|10|a|000699 .A1  A7  V.000031 001996|Inactive|Z
null|TP155.5 .D57 1993 v.3|8|4230108|LC|1|1900-01-01|1993-|MARC|NEVER|2000-11-23|NORMAL|eng|1900-01-01|B-ALF|8561689|29359702|1993|TP|AFF3158IL|1995-03-13|DIRECTORY OF CHEMICAL PRODUCERS AND PRODUCTS|0|a|000155.5 .D57  1993  V.000003|NEVER|T
BAKER ELIZABETH WHITEMORE 001882|LB5 .P3 no.45|3|3943497|LC|1|1900-01-01|[1929]|MARC|NEVER|2000-11-23|NORMAL|eng|1900-01-01|B-ALF|3808513|1879640|1929|LB|CAG2515BB|2000-02-08|DEVELOPMENT OF ELEMENTARY ENGLISH LANGUAGE TEXTBOOKS IN THE UNITED STATES|0|a|000005 .P3  NO.000045|NEVER|L
STEPHENS KAREN|HQ778.63 .S75 1999 correl.|4|4303342|LC|1|1900-01-01|1999|MARC|NEVER|2000-11-23|HOUR02|eng|1900-01-01|B-EDUC|4222894|43552043|1999|HQ|CAW2652SB|2000-08-02|CHILD CARE PROFESSIONAL|0|a|000778.63 .S75  1999  CORREL.|NEVER|H
PHILLIPS WENDELL 001811 001884|E415.6.P5 S67 v.1|5|4233985|LC|1|2015-10-26|1863-1891.|MARC|Active|2000-11-23|NORMAL|eng|2015-10-26|B-ALF|4143708|29884214|1863|E|AGT8434BB|1996-05-29|SPEECHES LECTURES AND LETTERS|6|a|000415.6 .P5  S67  V.000001|Active|E
PIZZEY GRAHAM 001930 002001|QH197 .P695|4|885631|LC|1|1900-01-01|[1966]|MARC|NEVER|2000-11-28|NORMAL|eng|1900-01-01|B-ALF|941415|1856012|1966|QH|AHG4760BB|1996-10-22|ANIMALS AND BIRDS IN AUSTRALIA|0|a|000197 .P695|NEVER|Q
WERNER OTMAR|P123 .W494 1973|4|2903737|LC|1|1900-01-01|1973-|MARC|NEVER|2000-11-28|NORMAL|ger|1900-01-01|B-ALF|2864252|920173|1973|P|LTB7157BB|1999-08-06|EINFUHRUNG IN DIE STRUKTURELLE BESCHREIBUNG DES DEUTSCHEN|0|a|000123 .W494  1973|NEVER|P
SCHLESINGER ARTHUR MEIER 001888 0019|PN4861 .S34|5|2943120|LC|1|1900-01-01|1958 [c1957]|MARC|NEVER|2000-11-28|NORMAL|eng|1992-03-31|B-ALF|2907070|964648|1958|PN|LTG1655BB|1999-09-03|PRELUDE TO INDEPENDENCE THE NEWSPAPER WAR ON BRITAIN 001764 001776|1|a|004861 .S34|NEVER|P
CHIN TUNG|PL5089.C45 I9 v.3|2|4708140|LC|1|1900-01-01|[cover 1964]|MARC|NEVER|2000-11-28|NORMAL|ind|1992-09-04|B-ALF|4459275|null|1964|PL|LTF4567BB|1999-08-26|ISTANA DI RIMBA KERAMAT SIN KIAM HUI LIONG TOAN|3|a|005089 .C45  I9  V.000003|NEVER|P
ADAM WILLIAM|HT1246 .A2|4|3054506|LC|1|1900-01-01|1840|MARC|NEVER|2000-11-28|NORMAL|eng|1994-09-18|B-ALF|3026725|4380954|1840|HT|LTY4103BB|2000-02-15|LAW AND CUSTOM OF SLAVERY IN BRITISH INDIA IN A SERIES OF LETTERS TO THOMAS FOWELL BUXTON ESQ|1|a|001246 .A2|NEVER|H
SOLOTAROFF TED 001928 002008|PS221 .S689|8|3814792|LC|2|1900-01-01|1970|MARC|NEVER|2000-11-28|NORMAL|eng|1994-10-20|B-ALF|3647294|97368|1970|PS|167718IP|1990-05-16|RED HOT VACUUM AND OTHER PIECES ON THE WRITING OF THE SIXTIES|1|a|000221 .S689|NEVER|P
MUNROE JOHN A JOHN ANDREW 001914 002|F164.M83 1984|5|1500663|LC|1|1900-01-01|c1984.|MARC|NEVER|2000-11-28|NORMAL|eng|1996-08-04|B-ALF|1601958|10100641|1984|F|BBG0788SE|1989-12-15|HISTORY OF DELAWARE|2|a|000164 .M83  1984|NEVER|F
SIMONSON A ADAM|PJ4569 .S615 v.1|4|1215753|LC|1|1900-01-01|[1966-    ]|MARC|NEVER|2000-11-28|NORMAL|heb|1996-11-29|B-ALF|1294869|19139512|1966|PJ|AKJ5012BB|1998-07-15|LA MER?AVIM SEFER ?ERIAH ?E LIMUD HA LASHON HA IVRIT|1|a|004569 .S615  V.000001|NEVER|P
VERNALEKEN THEODOR 001812 001907|PF3361 .V52 v.2|4|2921807|LC|1|1900-01-01|1861-63.|MARC|NEVER|2000-11-28|NORMAL|ger|1997-03-07|B-ALF|2884172|4551284|1861|PF|LTD6822BB|1999-08-20|DEUTSCHE SYNTAX|1|a|003361 .V52  V.000002|NEVER|P
null|HG3821 .E3|6|3982802|LC|1|1900-01-01|c1978.|MARC|NEVER|2000-11-28|NORMAL|eng|1998-11-21|B-ALF|8754887|4043774|1978|HG|BCZ7194RI|1989-12-15|ECONOMICS OF EXCHANGE RATES SELECTED STUDIES|2|a|003821 .E3|NEVER|H
GORDIMER NADINE|PR9369.3.G6 S69 1952|4|3909544|LC|2|1900-01-01|1952|MARC|NEVER|2000-11-28|NORMAL|eng|1999-11-03|B-WELLS|3755235|924669|1952|PR|AAS3490SB|1990-07-31|SOFT VOICE OF THE SERPENT AND OTHER STORIES|3|a|009369.3 .G6  S69  1952|NEVER|P
null|PQ1381 .P5|4|2947151|LC|1|1900-01-01|1939|MARC|NEVER|2000-11-28|NORMAL|fro|1999-12-15|B-ALF|2911351|4655008|1939|PQ|LTG6000BB|1999-09-03|SIX FARCES NORMANDES DU RECUEIL LA VALLIERE|0|a|001381 .P5|NEVER|P
ROMER SAM|HD6515.T2 R7|5|3866540|LC|2|1900-01-01|[1962]|MARC|NEVER|2000-11-28|NORMAL|eng|2004-12-20|B-ALF|3706192|412715|1962|HD|BEP2574SB|1989-12-15|INTERNATIONAL BROTHERHOOD OF TEAMSTERS ITS GOVERNMENT AND STRUCTURE|2|a|006515 .T2  R7|NEVER|H
CHESNUTT CHARLES W CHARLES WADDELL 001858 001932|PS3505.H69 C7 1968|3|3843210|LC|3|2004-04-27|[1968]|MARC|Inactive|2000-11-28|NORMAL|eng|2004-05-07|B-WELLS|15599722|271144|1968|PS|BHJ7593SB|1990-04-13|CONJURE WOMAN|8|a|003505 .H69  C7  1968|Inactive|P
PUSHKIN ALEKSANDR SERGEEVICH 001799 001837|PG3340 .A1 1937 v.7|8|7303547|LC|1|2004-07-21|1937-1959.|MARC|Inactive|2000-11-28|NORMAL|rus|2007-09-19|B-WELLS|6233625|8152380|1937|PG|a7303547|2007-09-18|POLNOE SOBRANIE SOCHINENI?|3|a|003340 .A1  1937  V.000007|Inactive|P
PARATORE ETTORE|PQ4804 .P22|3|2967990|LC|1|2005-02-23|1966|MARC|Inactive|2000-11-28|NORMAL|ita|2005-04-07|B-WELLS|2933626|500927|1966|PQ|LTJ8308BB|1999-10-01|STUDI DANNUNZIANI|2|a|004804 .P22|Inactive|P
SALVAT RICARD|PN1861 .S182 v.1|4|2937743|LC|1|2005-04-29|[1966].|MARC|Inactive|2000-11-28|NORMAL|spa|2005-08-24|B-ALF|2901412|4085454|1966|PN|LTF5895BB|1999-08-26|TEATRE CONTEMPORANI|2|a|001861 .S182  V.000001|Inactive|P
BU?TUR? AL WAL?D IBN UBAYD APPROXIMATELY 000821 000897 OR 000898|PJ7745.B28 A28 1975|1|7740864|LC|1|2007-04-08|1975|MARC|Inactive|2000-11-28|NORMAL|eng|2008-06-13|B-WELLS|6451830|2930703|1975|PJ|a7740864|2008-06-10|DIWAN AL BUHTURI ABU UBA?ID AL WALI?D IBN UBA?IDA AL TA?I|3|a|007745 .B28  A28  1975|Inactive|P
MILLS EDWARD D EDWARD DAVID 001915 001998|LB3209 .P55 1976|2|7531054|LC|1|2008-02-14|1976|MARC|Inactive|2000-11-28|NORMAL|eng|2008-02-21|B-EDUC|6341919|3006810|1976|LB|a7531054|2008-02-19|PLANNING BUILDINGS FOR EDUCATION CULTURE AND SCIENCE|3|a|003209 .P55  1976|Inactive|L
LOPEZ FELIX M|HF5549.5.R3 K86|5|3854422|LC|1|2008-03-09|[1968]|MARC|Inactive|2000-11-28|NORMAL|eng|2008-03-31|B-WELLS|3691700|338885|1968|HF|AJY6670NW|1998-03-26|EVALUATING EMPLOYEE PERFORMANCE|4|a|005549.5 .R3  K86|Inactive|H
null|PR 9364 .Q2 1980-1982|5|2144234|LC|1|2009-01-26|null|SERI|Inactive|2000-11-28|PERIOD|eng|2009-03-20|B-WELLS|2275533|2452747|1976|PR|BGG8853BB|1990-02-16|QUARRY|0|a|009364 .Q2  001980-001982|Inactive|P
QUINTILIAN|PA6104 .Q7 1959 v.1|3|2907524|LC|1|2009-04-24|1959|MARC|Inactive|2000-11-28|NORMAL|lat|2011-09-13|B-WELLS|2868416|2792480|1959|PA|LTC1205BB|1999-08-06|INSTITUTIONIS ORATORIAE LIBER XII|0|a|006104 .Q7  1959  V.000001|Inactive|P
null|DS119.7 .I82688 1992|2|213604|LC|2|2009-07-06|1992|MARC|Inactive|2000-11-28|NORMAL|eng|2009-07-16|B-WELLS|232364|23732857|1992|DS|ACC6678BB|1991-12-06|ISRAELI PALESTINIAN CONFLICT A DOCUMENTARY RECORD|9|a|000119.7 .I82688  1992|Inactive|D
BOI?ANUS S K SEMEN KARLOVICH 001871 001952|PG2121 .B67 pt.1-3|2|7303331|LC|1|2010-05-19|1946-47.|MARC|Inactive|2000-11-28|NORMAL|eng|2010-07-08|B-WELLS|6233453|3152767|1946|PG|a7303331|2007-09-17|CONVERSATIONAL NARRATIVES ILLUSTRATING SPOKEN RUSSIAN|5|a|002121 .B67  PT.000001-000003|Inactive|P
NEJEDLY ZDEN?K 001878 001962|BH196 .N42 v.1|3|4729316|LC|1|2010-06-22|1921-|MARC|Inactive|2000-11-28|NORMAL|cze|2010-08-24|B-ALF|4482113|42189813|1921|BH|OCM8718BB|1999-05-13|OTAKARA HOSTINSKEHO ESTHETIKA|2|a|000196 .N42  V.000001|Inactive|B
KRENEK ERNST 001900 001991 GESANGE OP 000056|M1621 .K92 op.56|2|1474304|LC|1|2011-11-29|[c1928]|MUSIC|Inactive|2000-11-28|NORMAL|ger|2015-08-05|B-MUSIC|1574271|2684424|1928|M|BAJ1387BM|1989-10-27|DREI GESANGE GOETHE FUR BARITON UND KLAVIER OP 000056|8|c|001621 .K92  OP.56|Inactive|M
INTERNATIONAL SOCIALIST CONGRESS 000|HX13 .A5 1904|3|3247048|LC|1|2012-03-06|1904|MARC|Inactive|2000-11-28|NORMAL|fre|2012-06-21|B-ALF|3229840|29431902|1904|HX|OCV6551BB|1999-05-27|COMPTE RENDU ANALYTIQUE|1|a|000013 .A5  001904|Inactive|H
SARRAUTE NATHALIE|PN3503 .S24|3|3854251|LC|1|2012-11-21|[1956]|MARC|Inactive|2000-11-28|NORMAL|fre|2012-12-04|B-WELLS|3691508|337784|1956|PN|135406IP|1990-08-15|ERE DU SOUPCON ESSAIS SUR LE ROMAN|11|a|003503 .S24|Inactive|P
null|HF5415.122 .M39 1987|2|1631586|LC|2|2013-12-10|1987|MARC|Inactive|2000-11-28|NORMAL|eng|2013-12-27|B-WELLS|1734358|16755787|1987|HF|BCA3467BB|1989-12-15|MARKETING AND SEMIOTICS NEW DIRECTIONS IN THE STUDY OF SIGNS FOR SALE|24|a|005415.122 .M39  1987|Inactive|H
LEIBNIZ GOTTFRIED WILHELM FREIHERR V|B2558 .W6|3|5127629|LC|1|2014-02-19|1951|MARC|Inactive|2000-11-28|NORMAL|eng|2014-03-01|B-ALF|4781200|35635168|1951|B|a5127629|2002-04-22|LEIBNIZ SELECTIONS|10|a|002558 .W6|Inactive|B
RIQUIER GUIRAUT|PC3330.R55 L5 v.1|2|1377308|LC|1|2015-11-23|1980-|MARC|Active|2000-11-28|NORMAL|ita|2015-11-23|B-WELLS|1468212|7999081|1980|PC|ALQ9053BB|1999-09-15|LIBRE DI GUIRAUT RIQUIER SECONDO IL CODICE 022543 R DELLA NAZIONALE DI PARIGI CON LA VARIA LECITO DELL000856 C|11|a|003330 .R55  L5  V.000001|Active|P
null|BWBGM970411|16|2182829|LC|1|1900-01-01|1968-|SERIAL|NEVER|2000-12-13|NORMAL|eng|1900-01-01|B-LAW|2354657|1717075|1968|BW|BGM9704BW|1990-02-16|NUCLEAR LAW BULLETIN|0|a|B GM970411|NEVER|B
REVUE HISTORIQUE DE DROIT FRANCAIS ET ETRANGER (1922)|BBBGJ608011|32|4003435|LC|1|1900-01-01|1922-|SERI|NEVER|2000-12-13|PERIOD|fre|1900-01-01|B-WELLS|3885222|5907525|1922|BB|BGY9726IL|1990-03-22|REVUE HISTORIQUE DE DROIT FRANCAIS ET ETRANGER|0|a|B GJ608011|NEVER|B
BUGA?, NIKOLA? FEDOROVICH.|BBALN706311|3|1365269|LC|1|1900-01-01|1998|MARC|NEVER|2000-12-13|NORMAL|rus|1900-01-01|B-WELLS|1454939|40405350|1998|BB|ALN7063BB|1999-08-09|SOT?SIAL?NAI?A NATURALIZAT?SII?A I ?TNICHESKAI?A MOBILIZAT?SII?A :|0|a|A LN706311|NEVER|B
BRAHIMI, DENISE.|BBCAY677311|3|2872386|LC|1|1900-01-01|1999|MARC|NEVER|2000-12-13|NORMAL|fre|1900-01-01|B-WELLS|2831123|43614786|1999|BB|CAY6773BB|2000-09-08|CINEASTES FRANCAISES /|0|a|C AY677311|NEVER|B
AUGIERI CARLO ALBERTO|PQ4053.S9 A944 1999|3|2882514|LC|1|1900-01-01|1999|MARC|NEVER|2000-12-13|NORMAL|ita|2001-07-20|B-WELLS|2841846|43816827|1999|PQ|CBB0931BB|2000-10-09|ECCEDENZA E CONFINE LA LETTERATURA IL SIMBOLO E LE FORME DELLINTERPRETAZIONE|0|a|004053 .S9  A944  1999|NEVER|P
JENKINS RHYS OWEN 001948|HC182 .J465 1995|4|2868422|LC|1|2004-03-10|c1995.|MARC|Inactive|2000-12-13|NORMAL|eng|2004-03-26|B-ALF|9587280|34991875|1995|HC|CAX8390BB|2000-08-25|TRADE LIBERALISATION AND MANUFACTURING IN BOLIVIA|1|a|000182 .J465  1995|Inactive|H
MELICHAR VACLAV|DJK50 .M45 1986|2|4532084|LC|1|1900-01-01|1986|MARC|NEVER|2000-12-26|NORMAL|cze|1900-01-01|B-ALF|4300493|22526753|1986|DJ|AAW9744BB|1990-09-28|LIDOVA DEMOKRACIE A SOCIALISTICKA REVOLUCE|0|a|K000050 .M45  1986|NEVER|D
WIKMAN HUGO|QE282 .A2 ser.Af,no.119|2|4542333|LC|1|1900-01-01|1980|MARC|NEVER|2000-12-26|NORMAL|swe|1900-01-01|B-ALF|14976538|25535653|1980|QE|ABV1610BB|1991-07-24|BESKRIVNING TILL BERGGRUNDSKARTAN LINKOPING NV DESCRIPTION TO THE MAP OF SOLID ROCKS LINKOPING NV|0|a|000282 .A2  SER.AF,NO.000119|NEVER|Q
GREAT BRITAIN FOREIGN OFFICE|DK131 1928,reel 5|440|4543864|LC|1|1900-01-01|1975-1977.|MARC|NEVER|2000-12-26|NORMAL|eng|1900-01-01|B-WELLS|4312549|null|1975|DK|ABX8580BB|1991-09-14|BRITISH FOREIGN OFFICE RUSSIA CORRESPONDENCE 001781 001945|0|a|000131 001928,REEL 000005|NEVER|D
NOBEL INDUSTRIES LIMITED|TP270 .N74|1|4553257|LC|1|1900-01-01|1924|MARC|NEVER|2000-12-26|NORMAL|eng|1900-01-01|B-LILLY|4321940|26641442|1924|TP|ACV2476BY|1992-08-14|BEL INDUSTRIES LIMITED A RECORD OF THEIR EXHIBITS AT THE BRITISH EMPIRE EXHIBITION 001924|0|a|000270 .N74|NEVER|T
RAKHIMOV M K|NK4495.U9 R35 1961|2|4556065|LC|1|1900-01-01|1961|MARC|NEVER|2000-12-26|NORMAL|rus|1900-01-01|B-ALF|4324615|null|1961|NK|ADC8261BB|1992-12-16|KHUDOZHESTVENNAI?A KERAMIKA UZBEKISTANA|0|a|004495 .U9  R35  1961|NEVER|N
BADINGS HENK 001907 001987 STABAT MATER|M998.B136 S7 c. 57|57|4569321|LC|1|1900-01-01|c1954.|MUSIC|NEVER|2000-12-26|_PEDSL|N/A|1900-01-01|B-MUSIC|4336011|null|1954|M|ADY8084BM|1993-11-22|STABAT MATER 001954|0|c|000998 .B136  S7  C. 000057|NEVER|M
HATHAWAY NEVILLE|HD30 .W6765 no. 1993/15|2|4571545|LC|1|1900-01-01|[1993]|MARC|NEVER|2000-12-26|NORMAL|eng|1900-01-01|B-ALF|4337939|null|1993|HD|AEC7431BB|1994-02-10|DAILY RISK AND LIQUIDITY IN AUSTRALIAN EQUITIES|0|a|000030 .W6765  NO. 001993/000015|NEVER|H
null|TL504 .J35 v.2 1954|2|4602286|LC|1|1900-01-01|1953-|SERI|NEVER|2000-12-26|PERIOD|eng|1900-01-01|B-ALF|4361301|20737692|1953|TL|AJJ5575BB|1997-08-12|JOURNAL OF THE JAPAN SOCIETY OF AERONAUTICAL ENGINEERING|0|a|000504 .J35  V.000002 001954|NEVER|T
null|TD224.I6 O42 1990|1|4623579|LC|1|1900-01-01|[1990?]|MARC|NEVER|2000-12-26|NORMAL|eng|1900-01-01|B-WELLS|4380126|43208027|1990|TD|ALA9038BB|1999-02-23|OFFICE OF WATER MANAGEMENT|0|a|000224 .I6  O42  1990|NEVER|T
MOORE DOUGLAS 001893 001969 PRAYER FOR THE UNITED NATIONS VOCAL SCORE|XX(4637288.1)|1|4637288|LC|1|1900-01-01|c1943.|MUSIC|NEVER|2000-12-26|NORMAL|eng|1900-01-01|B-LILLY|4392965|17563118|1943|XX|ALL0517BY|1999-06-30|PRAYER FOR THE UNITED NATIONS FOR CHORUS OF MIXED VOICES WITH ALTO OR BARITONE SOLO AND ACCOMPANIMENT FOR PIANO OR ORC|0|c|-4.63729e+06|NEVER|X
null|DP205 .V458 1808|1|4670416|LC|1|1900-01-01|1808|MARC|NEVER|2000-12-26|NORMAL|spa|1900-01-01|B-LILLY|4422739|43906673|1808|DP|CAM3442BY|2000-04-07|NOTICIA DEL MAGNIFICO BANQUETE Y LUCIDO BAYLE QUE VAN A DAR LOS ESPA?OLES A LOS FRANCESES EN LOS CAMPOS DE LA RIOXA|0|a|000205 .V458  1808|NEVER|D
SCHOENBERG ARNOLD 001874 001951 PELLEAS UND MELISANDE|M999.S365 P45 Contra Bassoon,|18|4551759|LC|1|1900-01-01|[19--?]|MUSIC|NEVER|2000-12-26|_PEDSL|null|1992-07-27|B-MUSIC|4320487|null|1900|M|ACQ8676BM|1992-06-10|PELLEAS UND MELISANDE NACH DEM DRAMA VON MAURICE MAETERLINCK SYMPHONISCHE DICHTUNG FUR ORCHESTER OP 000005|1|c|000999 .S365  P45  CONTRA BASSOON, PT. 000018|NEVER|M
null|HC965 .B74 1970z|1|4536975|LC|1|1900-01-01|[197-?]|MARC|NEVER|2000-12-26|NORMAL|por|1993-04-02|B-WELLS|4305568|27664266|1970|HC|ABG4002BB|1991-02-15|BREVES CONSIDERAC?ES SOBRE POSSIBILIDADES DE UTILIZAC?O DE INVESTIMENTOS ESTRANGEIROS COMO FACTOR DE DESENVOLVIMEN|0|a|000965 .B74  1970Z|NEVER|H
SAMARIN WILLIAM J|PL8641.1 .S185 1953|1|4559317|LC|1|1900-01-01|1953|MARC|NEVER|2000-12-26|NORMAL|eng|1996-02-22|B-WELLS|4327652|29679198|1953|PL|ADK0295BB|1993-03-26|LEARNING SANGO A PEDAGOGICAL GRAMMAR|2|a|008641.1 .S185  1953|NEVER|P
JIND? ABD AL ?AM?D SANAD|PJ7828.F5 Z64|2|4645373|LC|1|1900-01-01|[1968]|MARC|NEVER|2000-12-26|NORMAL|ara|1998-09-14|B-ALF|4400417|null|1981|PJ|ALR0420BB|1999-09-17|??FI? IBR?H?M SH?IR AL N?L|1|a|007828 .F5  Z64|NEVER|P
WAGNER RICHARD 001813 001883 PARSIFAL|M999.W134 P26 Flute II, pt. 2|3|4552526|LC|1|1900-01-01|[19--].|MUSIC|NEVER|2000-12-26|_PEDSL|ger|1999-02-15|B-MUSIC|4321229|null|1900|M|ACT5380BM|1992-07-20|PARSIFAL EIN BUHNENWEIHFESTSPIEL A MUSIC DRAMA IN THREE ACTS|1|c|000999 .W134  P26  FLUTE II, PT. 000002|NEVER|M
MULLER PETER 001926|TL140.P6 M85 1998|2|4610777|LC|1|1900-01-01|1998|MARC|NEVER|2000-12-26|NORMAL|ger|1999-11-03|B-ALF|4368111|null|1998|TL|AKL7705BB|1998-08-12|FERDINAND PORSCHE DER VATER DES VOLKSWAGENS|3|a|000140 .P6  M85  1998|NEVER|T
BUXTEHUDE DIETRICH 001637 001707 BEFIEHL DEM ENGEL DASS ER KOMM CHORUS SCORE ENGLISH AND GERMAN|M998.B992 B3 c. 27|27|4570788|LC|1|1900-01-01|c1957.|MUSIC|NEVER|2000-12-26|_PEDSL|ger|2000-07-28|B-MUSIC|4337270|null|1957|M|AEB4007BM|1994-01-19|BEFIEHL DEM ENGEL DASS ER KOMM COMMAND THE ANGELS THAT THEY COME|5|c|000998 .B992  B3  C. 000027|NEVER|M
?AF?Z?DAH B?RAHKAH? ?IDD?Q|PK6178 .S3 1971|2|4539790|LC|1|2000-12-15|1350? i.e. 1|MARC|Inactive|2000-12-26|NORMAL|per|2001-09-03|B-ALF|4308417|30008228|1971|PK|ABP9624BB|1991-05-10|V?ZHAHH? YI HAM?NAND DAR PAHLAV? VA KURD?|2|a|006178 .S3  1971|Inactive|P
COLLABORATIVE LEARNING IN HIGHER EDUCATION 001990 BLOOMINGTON IND|LB1032 .C65 1990|1|4544447|LC|1|2003-04-17|[1990]|MARC|Inactive|2000-12-26|NORMAL|eng|2003-05-08|B-EDUC|4313137|null|1990|LB|ABZ1403BB|1991-10-04|PROCEEDINGS COLLABORATIVE LEARNING IN HIGHER EDUCATION TEACHING CONFERENCE PANEL DISCUSSIONS AND SELECTED PRESENTATION|21|a|001032 .C65  1990|Inactive|L
null|DT30.5 .A3552 1998|1|4614572|LC|1|2008-09-30|1998|MARC|Inactive|2000-12-26|NORMAL|eng|2008-12-10|B-WELLS|4371589|40497167|1998|DT|AKS6238BB|1998-10-27|AFRICA PHILOSOPHY AND PUBLIC AFFAIRS PROCEEDINGS OF AN INTERNATIONAL CONFERENCE HELD AT BIGARD MEMORIAL SEMINARY ENUGU|0|a|000030.5 .A3552  1998|Inactive|D
THOMAS DAVID C|HD62.4 .W66 no. D-94-20|2|4582214|LC|1|2010-05-17|[1994]|MARC|Inactive|2000-12-26|NORMAL|eng|2010-06-12|B-ALF|4346754|32869177|1994|HD|AFE7149BB|1995-03-06|EFFECT OF CULTURAL DIVERSITY IN MANAGEMENT TRAINING GROUPS|5|a|000062.4 .W66  NO. D-000094-000020|Inactive|H
K K PATRIOTISCH OKONOMISCHE GESELLSC|S7 .P31 v.10 1846-1847|2|4601821|LC|1|2011-05-20|1828-46.|SERI|Inactive|2000-12-26|PERIOD|ger|2011-07-11|B-ALF|8709054|45475508|1828|S|AJG8173BB|1997-07-23|NEUE SCHRIFTEN DER KAISERL KONIGL PATRIOTISCH OKONOMISCHEN GESELLSCHAFT IM KONIGREICHE BOHMEN|0|a|000007 .P31  V.000010 001846-001847|Inactive|S
null|LC2731 .B53 2000|1|4626171|LC|1|2012-03-05|2000|MARC|Inactive|2000-12-26|NORMAL|eng|2012-04-25|B-WELLS|4382456|null|2000|LC|ALC8354BB|1999-03-22|BLACK SONS TO MOTHERS COMPLIMENTS CRITIQUES AND CHALLENGES TO CULTURAL WORKERS IN EDUCATION|6|a|002731 .B53  2000|Inactive|L
?ZIRI S?IPIDIN|DS793.S62 A9 1990 v.2|1|4566031|LC|1|2012-10-03|1990-|MARC|Inactive|2000-12-26|NORMAL|uig|2012-10-30|B-WELLS|4333340|32228647|1990|DS|ADU1186BB|1993-08-26|OMUR DASTANI|14|a|000793 .S62  A9  1990  V.000002|Inactive|D
MACINTYRE ALASDAIR C|B1647.M121 M33 1998|1|4640071|LC|1|2013-01-10|c1998.|MARC|Inactive|2000-12-26|NORMAL|eng|2013-03-24|B-WELLS|4395521|null|1998|B|ALN0327BB|1999-07-28|MACINTYRE READER|25|a|001647 .M121  M33  1998|Inactive|B
null|QA76.642 .M65 1998 v.1|2|4618189|LC|1|2014-12-11|c1998.|MARC|Active|2000-12-26|NORMAL|eng|2015-04-03|B-SWAIN|4374976|39235683|1998|QA|AKW6597BB|1998-12-23|MPI THE COMPLETE REFERENCE|39|a|000076.642 .M65  1998  V.000001|Active|Q
null|PED RENTAL SET C Chor c.56|177|4550166|LC|1|2015-09-25|null|MUSIC|null|2000-12-26|_PEDSL|???|2015-10-05|B-MUSIC|4318900|null|0|PE|ACM0517BM|1992-04-16|RENTED MUSIC|8|c|D RENTAL SET C CHOR C.000056|Inactive|P
MARCUS MORTON J|HD5725.I62 M32|2|4735138|LC|1|1900-01-01|1974|MARC|NEVER|2000-12-27|NORMAL|eng|1900-01-01|B-ALF|4488359|42741043|1974|HD|OCS8634BB|1999-05-19|MANPOWER FORECASTING IN THE INDIANA CONSTRUCTION INDUSTRY A PROGRAM FOR THE DEVELOPMENT OF IMPROVED INFORMATION|0|a|005725 .I62  M32|NEVER|H
